p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene
0.838173550856075	-0.0293949314296815	0.459	0.466	1	SMPD1
0.838608365492489	0.030632809823529	0.226	0.227	1	ZFP14
0.838614595952565	0.0016302121717284	0.207	0.209	1	ZNF747
0.839266242842084	0.0184910087068267	0.22	0.23	1	RNF219
0.839527196663187	-0.00442930824324095	0.286	0.294	1	SLC35F2
0.839739169444712	-0.00606697697829778	0.219	0.224	1	SYCE2
0.839872396512025	0.00390337762320858	0.432	0.453	1	VPS29
0.839880411149474	-0.00981227449808264	0.524	0.536	1	HIST1H2AE
0.839967446930675	-0.0220523933995947	0.182	0.18	1	POLR2F
0.83997501971585	-0.0453601461853378	0.2	0.205	1	DTNA
0.839999110518881	-0.037177594573764	0.383	0.392	1	ST3GAL3
0.840052699075444	0.0148688636609111	0.249	0.248	1	EME1
0.840432327723455	-0.0111323343572188	0.204	0.203	1	CCS
0.840466077441949	0.0076441788640369	0.519	0.528	1	NBEAL2
0.840534131688772	-0.00629137644458189	0.623	0.617	1	CCDC6
0.840901775680545	-0.0111804107298583	0.304	0.309	1	MACROD1
0.840927400597585	0.0016536538483215	0.454	0.452	1	ELMOD2
0.840941655958924	0.0110598495711902	0.146	0.146	1	NEURL3
0.840971193765992	-0.015853917220252	0.389	0.399	1	PMS2
0.8412071911731	0.0127813397754405	0.487	0.482	1	COMMD1
0.841224112581907	0.0072610736086689	0.632	0.623	1	EPHA4
0.841549980045731	0.00266060415182068	0.517	0.524	1	UBE2H
0.841566268149421	0.00308543320014218	0.115	0.119	1	TUBGCP4
0.841622487197706	-0.022003415365897	0.685	0.677	1	TRIM24
0.841736758671155	0.0153763730748174	0.513	0.527	1	CBR4
0.841750951575824	-0.00689900390799481	0.351	0.358	1	TRNAU1AP
0.841855373636184	-0.00668458751415257	0.517	0.523	1	PDP1
0.841866339276127	0.0156748388801993	0.247	0.259	1	FAM155A
0.841941039402337	0.0138941468686277	0.124	0.123	1	FURIN
0.84204572969858	-0.0207969941628169	0.505	0.513	1	LANCL2
0.842197097710047	-0.000279124443977097	0.346	0.344	1	AARS
0.842235206579744	0.00364507062072633	0.325	0.324	1	UFC1
0.842255438455728	-0.0333440884140392	0.209	0.212	1	C7orf72
0.842312445465488	0.00453083125163101	0.684	0.695	1	TMEM55B
0.842918859690265	0.0371714910344848	0.105	0.105	1	RANBP17
0.842964908857061	-0.0223552819289896	0.389	0.387	1	MON2
0.84296685717223	-0.0086677494143641	0.239	0.249	1	CCDC13
0.843205879468218	0.0236282631476062	0.202	0.213	1	ZNF226
0.843262629745166	-0.0120600674006867	0.647	0.645	1	CLTA
0.843313103612919	0.00848923029889757	0.111	0.116	1	RHBDF1
0.843458940886147	0.0618833769931389	0.331	0.335	1	EXOC6B
0.843469929575894	-0.0152820273116401	0.595	0.588	1	TMEM57
0.84354232567977	-0.0413755282692289	0.512	0.509	1	CYB5A
0.843646275573378	-0.00732998131604876	0.159	0.163	1	SURF1
0.843724852906014	0.0285869243207133	0.323	0.329	1	KIAA1191
0.843929592405858	-0.0167108937015765	0.222	0.227	1	E2F7
0.844135218082178	0.0016624280593367	0.505	0.509	1	HCG27
0.84413735328489	0.00295782867325339	0.319	0.33	1	TRIM44
0.844222398960303	-0.00347369894290694	0.594	0.581	1	METTL21A
0.844275172724617	-0.01095376128227	0.256	0.258	1	TMA16
0.844338217491967	0.0159059480469341	0.161	0.168	1	SNF8
0.844372688195344	-0.00645067406882593	0.572	0.573	1	TOPORS-AS1
0.844475027652201	0.0611273994733547	0.234	0.243	1	EHMT2
0.844595522237204	2.46651499120065e-05	0.134	0.139	1	LSM7
0.844676932048918	0.00471451539702361	0.392	0.407	1	COX17
0.845065492472319	-0.000565420976322617	0.444	0.457	1	DEGS1
0.845080842931524	-0.00938197330730312	0.293	0.302	1	KIAA1147
0.845220774920558	0.00332448940267124	0.124	0.124	1	PRICKLE4.1
0.845239424782714	0.0208780647661998	0.178	0.186	1	MED12
0.845487462829572	-0.0270513500168197	0.288	0.289	1	SMAD6
0.84554238159064	0.0084007479277749	0.38	0.374	1	ZNF132
0.845706388059357	-0.0407350648507138	0.592	0.598	1	MED19
0.84587435949386	0.00708467077663522	0.2	0.199	1	ASIC1
0.845919454286942	-0.0210023936788347	0.504	0.507	1	ACTL6A
0.845939623754964	0.0141252265360389	0.264	0.265	1	EFCAB7
0.845982874798809	0.0159322976794523	0.263	0.268	1	MAP4K3
0.846005509419858	0.00251011484422015	0.372	0.372	1	AREG
0.846068189897369	0.00115576154283248	0.187	0.186	1	CPNE3
0.84624369765531	0.013052330460742	0.265	0.268	1	MRPL52
0.846550812213456	0.00843160775688095	0.313	0.315	1	RAP2C
0.846552912785964	-0.000209213297496569	0.338	0.338	1	CHORDC1
0.846567819327646	0.00102523318931114	0.577	0.576	1	STIP1
0.846669795645606	0.00151997138981708	0.854	0.84	1	HMGB1
0.846783847892486	-0.0352530363176038	0.604	0.612	1	LMBRD1
0.847158593282458	-0.0219485551093979	0.427	0.419	1	DUSP6
0.847200382955277	-0.10058909999527	0.172	0.171	1	NTM
0.847244544723896	0.0295659093860056	0.111	0.111	1	ZNF781
0.847343690510677	-0.0159736311571443	0.408	0.416	1	MAGT1
0.847484644328943	0.0420941006671698	0.13	0.136	1	CHRNA6
0.847648453976594	-0.0268642665310664	0.644	0.632	1	FIS1
0.847768846898336	0.00579441818038906	0.2	0.199	1	MRPS26
0.847835517160469	-0.000684366988457863	0.399	0.406	1	SLC9B2
0.847846845794266	-0.0131254026710306	0.521	0.518	1	LRIF1
0.847969594693454	-0.0522592621660202	0.538	0.548	1	COG3
0.848006170390214	0.0195666304644537	0.468	0.473	1	XRCC6
0.848126148966766	0.017559028969423	0.324	0.33	1	IFNAR2
0.848308894604098	0.0242259202346824	0.198	0.199	1	OFCC1
0.848557575776952	-0.0117612317895398	0.516	0.519	1	MMRN2
0.848691172921671	-0.00616275431395863	0.435	0.434	1	FBXO18
0.848772588921459	-0.024637279189949	0.25	0.255	1	AC027682.1
0.848786739756597	0.00220802602518805	0.295	0.294	1	DYRK3
0.848882950244002	-0.020314791199237	0.373	0.38	1	NXF1
0.849014893968749	-0.0098557334310585	0.675	0.673	1	CSK
0.849251945076957	-0.0240423476073433	0.3	0.305	1	CDC14B
0.849343498009735	-0.00630566659199372	0.461	0.454	1	KIAA0430
0.849392048622741	0.0177099424158567	0.427	0.428	1	ZC3H13
0.849527849839323	-0.00187469810091534	0.479	0.479	1	PTPA
0.849596547189849	-0.0387455473126832	0.728	0.72	1	TMX2-CTNND1
0.849686425072936	-0.0146279120982632	0.154	0.159	1	PKD1
0.849961139224626	-0.0015149594121347	0.269	0.277	1	SLC35E3
0.850178433311733	0.00626126328995569	0.533	0.534	1	TSPAN31
0.850222752096914	0.00582551648386298	0.73	0.716	1	ZCCHC2
0.850543970465447	0.0088954349442924	0.243	0.245	1	ZBTB9
0.850628453736269	-0.0151267100785815	0.412	0.426	1	ZNF76
0.850646747544007	-0.00101864008687713	0.359	0.369	1	PPFIA1
0.850716376196577	0.0282927232068522	0.371	0.384	1	ZNHIT6
0.850776286857657	-0.0108043683555169	0.262	0.267	1	TRAIP
0.850841019771537	-0.00846344108561398	0.294	0.295	1	XAB2
0.85087011868166	0.0137472886545952	0.389	0.402	1	ZNF254
0.851198964598366	-0.0146956518776651	0.192	0.199	1	FAM227A
0.851243767622725	-0.00999721063585826	0.18	0.184	1	PKD2L2
0.851257032036524	-0.0561362863047222	0.575	0.564	1	PDS5A
0.851581902573537	0.00645050038810399	0.156	0.163	1	EPN3
0.85174018030884	-0.0280263242490577	0.727	0.721	1	WDPCP
0.851807410999762	0.00708896634070702	0.168	0.169	1	CPSF3L
0.85215145162009	-0.0390633467779551	0.122	0.119	1	SEMA3B
0.852317749021137	0.0107794319687535	0.251	0.257	1	SOX5
0.852335355003382	0.00845789837721267	0.396	0.401	1	C21orf59
0.852421385897277	0.0177514681128126	0.217	0.217	1	WFDC3
0.852553985759223	0.00165631788325615	0.405	0.409	1	ANKRD49
0.852896664072032	0.0168001468537108	0.227	0.227	1	BLOC1S2
0.85311427264259	0.00986110167058474	0.477	0.483	1	LONP1
0.853164135063138	-0.00418971290093439	0.688	0.677	1	RNF139
0.853177801514293	-0.0292219154674077	0.14	0.141	1	HAUS5
0.853266059920556	-0.00646840275339741	0.132	0.136	1	C8orf82
0.853414588639392	0.00419288299326082	0.504	0.498	1	AGPAT3
0.853645936306512	0.00877270560347224	0.122	0.126	1	TTC36
0.853940701680849	0.00914961606031994	0.458	0.472	1	NOL6
0.853972356892233	0.00395326512562566	0.65	0.663	1	NCL
0.854074804959304	-0.0141390265078603	0.41	0.411	1	PMM2
0.854098219446218	0.00543958741985429	0.808	0.801	1	SETD5
0.854310096467291	0.01658579324409	0.157	0.161	1	SCPEP1
0.854424295525671	0.00207499112892906	0.211	0.207	1	CDAN1
0.854527993097884	0.0171474626144348	0.227	0.228	1	PRMT6
0.854649960184744	0.00335305412436265	0.383	0.38	1	WDR55
0.854774711416195	0.0157160985690941	0.392	0.408	1	MRPL2
0.854802090516045	0.00195025338387145	0.564	0.564	1	MORF4L2
0.854859649750401	-0.00654892022639919	0.275	0.272	1	UNC50
0.854861543462905	-0.0202040083065639	0.134	0.13	1	NEBL
0.855395841294675	-0.0020689419009681	0.148	0.146	1	IFI44L
0.85542920661225	-0.013748526970716	0.128	0.126	1	EDC4
0.855628981475636	-0.00767665180264543	0.475	0.478	1	MGST3
0.855831240281538	-0.00565826909694589	0.417	0.414	1	LMAN2L
0.855867219997551	0.000900677832834096	0.476	0.484	1	PTDSS2
0.855951799069211	0.0205345813177793	0.448	0.452	1	TAPBPL
0.855974783137459	0.013795282796079	0.637	0.638	1	CREB3L2
0.856151823627742	-0.0308119128247728	0.601	0.607	1	TMX2
0.856157140657508	0.00918042048740234	0.173	0.181	1	GPN2
0.856422750573013	-0.00298198451988896	0.248	0.252	1	SEC23IP
0.856914599920332	0.0138036119030601	0.317	0.317	1	PDE5A
0.857058694674168	-0.026234547809178	0.444	0.437	1	SPEN
0.857118345043329	-0.0113877608650898	0.327	0.327	1	SLC4A1AP
0.857138866280732	-0.0267086526926055	0.37	0.367	1	TMEM9
0.857160905911583	-0.0179704357003591	0.229	0.235	1	RP11-552F3.12
0.857393915395561	-0.00690952311338211	0.375	0.382	1	RPL6
0.857513688434566	0.00881248639781718	0.422	0.433	1	PNPO
0.857589694537717	0.00356519126413368	0.316	0.327	1	POLB
0.857613222754749	0.0398498555285889	0.489	0.503	1	USP42
0.857755139644413	-0.0103652538962201	0.44	0.436	1	ACTR5
0.857852801313751	0.00584351802211525	0.408	0.407	1	ACSL3
0.857942367137795	-0.0228751573093453	0.339	0.34	1	TTC30A
0.858016701194607	-0.0133785138085203	0.331	0.332	1	MTBP
0.858034252270353	-0.00455470451336792	0.574	0.577	1	KMT2C
0.858098902832226	0.0103764265865244	0.635	0.658	1	SIAH2
0.858275688173081	-7.77429084983794e-05	0.289	0.302	1	NEDD8
0.858352031078422	0.00695660470937448	0.285	0.299	1	MRPL55
0.858378545500261	-0.0103085408017168	0.646	0.661	1	CACUL1
0.858573657948685	-0.00792259227849212	0.448	0.461	1	RPL30
0.858748747894049	-0.0047509580501503	0.204	0.209	1	BEND3
0.858852446505473	-0.0702830607106703	0.103	0.105	1	PLA2G4A
0.858856732742985	-0.0281803428795411	0.209	0.218	1	TTC34
0.85887442704952	-0.0289941182711702	0.55	0.546	1	GNB2
0.85889272519033	-0.0164471952684166	0.758	0.768	1	ATP2B1
0.859113305195892	-0.395644743459923	0.122	0.121	1	TLN2
0.859255595620314	-0.00474712208930239	0.634	0.632	1	MUS81
0.859362593881998	-0.0268836957052205	0.66	0.611	1	BTBD11
0.859490945983622	-0.0163971841907625	0.679	0.667	1	ADGRV1
0.859542416688399	0.00760719192323056	0.219	0.225	1	ENO2
0.8596328371341	0.00979413361160963	0.438	0.437	1	COX6A1
0.859694999223311	-0.0176785574868046	0.16	0.161	1	C8orf58
0.859719733584185	-0.023354629615215	0.695	0.692	1	EGR2
0.859737870248175	-0.00484678022777463	0.472	0.486	1	ARL3
0.859938489560554	-0.00409158871191895	0.529	0.533	1	LPCAT3
0.860184541218862	-0.0105764268584559	0.318	0.329	1	PRPF6
0.860272986352354	0.0368390510378567	0.182	0.181	1	MTPAP
0.860280393946	-0.00855800277622215	0.118	0.116	1	CILP2
0.860619888688788	-0.0108902689291234	0.504	0.504	1	ANP32B
0.860646170605653	0.00152878443666482	0.458	0.464	1	MRPL34
0.860892123088016	0.0127863262416046	0.649	0.641	1	IKZF3
0.860950094763418	-0.0206792018938717	0.43	0.432	1	ANKRD37
0.861173116913939	-0.0115001422259678	0.357	0.35	1	TMEM186
0.861367387779657	-0.0138008049698781	0.292	0.297	1	CACFD1
0.861471495573933	0.0105413768469778	0.306	0.307	1	TECPR2
0.861766418782972	-0.0200340856231091	0.233	0.229	1	PGRMC1
0.862135809049511	0.00541404051742889	0.23	0.237	1	WDR4
0.862166428276004	-0.0326478268581563	0.768	0.766	1	NEDD9
0.862180399843787	-0.0180588201153455	0.506	0.508	1	PRDM8
0.86232909324488	0.00794092785848946	0.145	0.145	1	GPATCH4
0.862532967650389	0.00329160311365517	0.155	0.159	1	EXOSC10
0.862586088841119	-0.00260156377999332	0.508	0.502	1	NKD1
0.86270373141639	-0.00581701589645267	0.557	0.571	1	SP140
0.862723221071545	0.0157683112118565	0.739	0.757	1	C6orf62
0.862736460377995	-0.00450442145069352	0.397	0.407	1	AP000275.65
0.863681210544917	-0.00981946098432035	0.32	0.322	1	CCDC134
0.863826054443654	-0.013555179306699	0.309	0.319	1	SYNPO2
0.863910206001003	-0.00883957753411196	0.331	0.323	1	HGS
0.864109953924323	-0.000700667450016179	0.347	0.36	1	C19orf48
0.864292940816893	0.0126946381168619	0.143	0.141	1	H2AFY2
0.864470847378622	0.0105610962129932	0.573	0.591	1	HIST1H2BJ
0.864542681812311	6.87921697811594e-05	0.106	0.104	1	CATIP
0.864626438139984	0.0251683784297714	0.42	0.429	1	LPCAT4
0.864680176292706	-0.00195679914830837	0.659	0.648	1	TRA2B
0.864834479187958	0.00299024845073337	0.251	0.255	1	AKIRIN1
0.864918885972972	-0.0128799551667527	0.358	0.357	1	C16orf91
0.864948711932334	0.0183909452322532	0.281	0.278	1	GLCE
0.865074556980079	-0.0286307576633028	0.533	0.527	1	DBF4
0.865086357061274	0.000840085709301872	0.1	0.103	1	PLXNA3
0.865161768284829	-0.00775367733760751	0.323	0.333	1	TMEM134
0.865266167964178	0.0170353659757142	0.524	0.529	1	PIH1D1
0.865736225376333	-0.0440637948913529	0.413	0.417	1	SBNO2
0.865744905101342	-0.0229594045573302	0.141	0.145	1	GCNT2
0.865948885442877	-0.00241618945317212	0.508	0.517	1	PNISR
0.865986624007789	-0.0204377115244628	0.312	0.308	1	STK26
0.866654880620188	0.0149627965553653	0.158	0.163	1	VSIG10L
0.866735566415749	-0.0173759525942692	0.305	0.308	1	PCNX2
0.867031989720806	0.0125354858267036	0.584	0.587	1	ZFAND3
0.867199473405028	0.00832261812921786	0.247	0.248	1	C1D
0.86729416310664	0.0127526985693215	0.107	0.105	1	NEURL1B
0.867323291003539	-0.0287450674546922	0.409	0.422	1	CPT1A
0.867375925394595	0.00132774071669536	0.156	0.161	1	FARSA
0.867558093958884	-0.0234245786932238	0.407	0.412	1	CCPG1
0.867564133964444	-0.0019946695352816	0.207	0.21	1	CABLES2
0.867713158489563	0.00546613607927104	0.099	0.103	1	NOL3
0.867771119926002	-0.0143474979364563	0.45	0.458	1	PLPP1
0.868346848196657	-0.0218382011867554	0.205	0.21	1	ATP5G3
0.868398322516316	0.000151806840936797	0.34	0.347	1	BET1
0.868750609710459	-0.000550216005965387	0.722	0.718	1	MTMR4
0.86893032564109	0.0308428146023838	0.428	0.444	1	CARD8
0.869195694034633	0.0258123778459851	0.326	0.333	1	LMAN2
0.86925994943644	0.000621076033669898	0.309	0.312	1	QRSL1
0.869263768717622	0.00441253788593338	0.118	0.123	1	BIRC5
0.869570394801295	0.0196068424368953	0.218	0.225	1	TIGD3
0.86991120028811	-0.0076453595914644	0.43	0.428	1	AC004076.7
0.869967504205822	-0.00551006616321345	0.166	0.17	1	CCDC112
0.870070826389293	0.0139751389400793	0.558	0.566	1	CD47
0.870120361970405	-0.0319036828278701	0.128	0.128	1	DNAH2
0.870503168746984	-0.00468425774857811	0.176	0.179	1	GBX1
0.870748406453698	0.0152315661262044	0.399	0.402	1	DLD
0.871375181687434	-0.0361090483335075	0.376	0.377	1	AMACR
0.87148072244639	0.00117576964785643	0.354	0.359	1	TSC1
0.87149337017082	0.00659321295059112	0.658	0.66	1	CTNNBIP1
0.871599497783384	0.0110400309878143	0.188	0.193	1	YTHDF1
0.871715884995286	0.0219205959105393	0.489	0.516	1	SLC17A5
0.871782581611254	0.0102696661070634	0.108	0.108	1	DOC2A
0.871851189042023	-0.0196468394018461	0.4	0.411	1	GLO1
0.872115172856563	0.00406192958499363	0.402	0.401	1	PARP1
0.87213904249359	-0.0121419207468611	0.365	0.38	1	NUDT16
0.872169847244324	0.00292187167400232	0.233	0.239	1	ZNF641
0.872283772058689	-0.0134260823682015	0.341	0.347	1	RP11-20I23.1
0.872304459853218	-0.0112758772851698	0.403	0.408	1	RELT
0.872436406561622	0.00478057170815915	0.252	0.252	1	ZNF200
0.87244089217687	-0.0113914490133113	0.578	0.599	1	ATAD2B
0.872554985172231	-0.0190032061577022	0.101	0.104	1	PLA2G1B
0.872626766562996	0.018204833969558	0.171	0.178	1	ECT2L
0.872711775694393	0.00924423744766406	0.279	0.275	1	SEC13
0.872796787490748	0.0336971848456659	0.272	0.274	1	PLEKHM3
0.872885202217737	0.00762810327911179	0.203	0.21	1	NOC4L
0.872948037320103	0.00685341433762121	0.289	0.292	1	SMARCC2
0.873413206443747	-0.00502454351843795	0.253	0.249	1	TRAPPC2L
0.873568289162586	-0.00154400556120399	0.268	0.268	1	ZNF547
0.87374040848725	0.0125031723048857	0.247	0.25	1	CPS1
0.873850794182734	-0.0151453641055297	0.322	0.314	1	SPCS1
0.874327740504608	0.00210483759976204	0.261	0.264	1	RCCD1
0.874409651504871	-0.0271900914339156	0.729	0.738	1	KCTD9
0.874471921532303	0.00833561646590661	0.145	0.145	1	PLIN3
0.874603925690368	0.0106775763407601	0.139	0.139	1	TIMM23
0.874734225117764	-0.00200542797653566	0.159	0.163	1	DRG2
0.874914372820615	0.0127466099699122	0.29	0.3	1	BNIP3
0.875014136263079	-0.016118345134106	0.42	0.426	1	C1orf50
0.87508924119902	-0.00536765714177195	0.168	0.17	1	GPR150
0.875462204749626	0.0105302333220647	0.341	0.355	1	GALNT13
0.875521941139794	-0.00687444351111444	0.553	0.554	1	ARPC4-TTLL3
0.875624360681623	0.0203488799225524	0.146	0.146	1	NECTIN2
0.875680897273677	0.0132129818970202	0.102	0.101	1	HCRTR2
0.875939580479783	0.0500562309265516	0.354	0.357	1	SPRED2
0.875968405708574	0.0114147071325278	0.171	0.174	1	CTSA
0.87601477595182	-0.232835920630824	0.117	0.12	1	GABBR2
0.876245334203873	0.00374670136531419	0.246	0.253	1	GLYCTK
0.876403523955959	-0.00729999533652625	0.408	0.414	1	ZNF451
0.87641556758592	-0.0245004690033283	0.544	0.536	1	RHCE
0.876565276425117	0.00252798236939428	0.168	0.171	1	DIS3L
0.876820667570071	0.00265781350379216	0.101	0.104	1	WDFY3
0.876897586931653	-0.00450553048320779	0.236	0.239	1	PLEKHA6
0.87699327516001	-0.0230716847817314	0.665	0.65	1	STK17A
0.877385124458416	0.000705767915014643	0.227	0.234	1	GBP5
0.877799701897844	-0.00448469306727012	0.189	0.193	1	AC006449.2
0.877970963501181	-0.00710799285079022	0.391	0.397	1	TTC31
0.878004859223437	-7.51772151820762e-05	0.29	0.285	1	TMED8
0.878085373392392	-0.0122434424641	0.27	0.275	1	DMC1
0.878131452090089	-0.0247468933392174	0.922	0.916	1	CDC14A
0.878203537077499	-0.015585031636822	0.283	0.283	1	DSTN
0.878204813628605	0.000368603829510983	0.811	0.82	1	OGDH
0.878241031932998	0.00401952678122319	0.512	0.506	1	NPC2
0.878430947832938	-0.0103009881975663	0.354	0.364	1	CLUAP1
0.878834351826638	0.0122421747537924	0.275	0.278	1	UBE2L6
0.878840360012236	0.00179859080769579	0.242	0.244	1	ZNF814
0.878881947777572	-0.00732470835201687	0.188	0.19	1	ALS2CL
0.878932847452321	0.0002182788550118	0.383	0.39	1	RAB3IP
0.879089490630266	-0.0375905701278105	0.377	0.383	1	TMEM110
0.879248031961445	-0.00142004284111108	0.4	0.407	1	KPNA1
0.879435430964704	0.0188096287570756	0.357	0.364	1	SUPT20H
0.879844907203205	0.00164427775666975	0.208	0.212	1	AREL1
0.879865413390876	0.00607520131260031	0.255	0.253	1	AES
0.880038916989098	-0.0127419691753551	0.237	0.245	1	RPUSD4
0.880081558437111	-0.00173836145051734	0.148	0.151	1	E2F4
0.880390517411464	0.00599338240364244	0.135	0.139	1	RP11-81A22.5
0.880472756572988	-0.0246424371000916	0.227	0.227	1	MTX3
0.880515918465419	0.00636247773543036	0.311	0.324	1	ZNF333
0.880521343485305	-0.00440628084376371	0.79	0.791	1	NFE2L2
0.880679992258711	0.0113623324130612	0.208	0.208	1	ZNF684
0.880843324351525	0.0135952513271482	0.139	0.144	1	DNAJB13
0.881004387479092	-0.00881552366096311	0.278	0.284	1	LINC00493
0.881364597269223	0.0153127130203387	0.104	0.103	1	PKD1L3
0.881373338634206	0.0202587734387009	0.142	0.144	1	CLDN10
0.881424324292237	0.00696018449820324	0.72	0.715	1	ING2
0.881526341365055	-0.0099079077453722	0.271	0.273	1	PTPN7
0.881639138413136	-0.00519794038375249	0.3	0.299	1	C1orf52
0.881647592162044	0.00188982327211312	0.22	0.224	1	YPEL3
0.881789039949204	-0.00876629510687876	0.663	0.665	1	TPD52
0.881848621424234	0.00847898378778394	0.159	0.159	1	CCDC63
0.882057164989787	0.00242709462263191	0.475	0.486	1	RPLP0
0.882064215863594	-0.0101168609392963	0.911	0.904	1	FAM117A
0.882069120410651	-0.0106597216280728	0.231	0.233	1	RAB22A
0.882226720650961	0.0053042047297337	0.538	0.531	1	AL021546.6
0.882248368254544	0.0108481011780067	0.445	0.454	1	CNNM4
0.882375038463129	-0.00651562036996345	0.278	0.274	1	ARL16
0.882382812525643	-0.0198512152388644	0.627	0.636	1	WAC
0.882383300422958	0.00428878100433927	0.532	0.536	1	FBXO5
0.882740771550597	-0.0130530383029525	0.441	0.456	1	DENND4C
0.882757533296006	0.0236707987143117	0.286	0.292	1	ZNF594
0.882895097854314	-0.0116293414048836	0.167	0.17	1	OBSL1
0.882975923791089	0.0211674303828271	0.357	0.357	1	NUP155
0.882978149720534	-0.0168005003246573	0.516	0.524	1	TCF12
0.883094640185009	-0.038445855524236	0.662	0.653	1	CRADD
0.883178459250825	-0.000846991943410147	0.178	0.181	1	GLI4
0.883418132511922	0.00477122979880562	0.285	0.294	1	RTF1
0.883526606298862	-0.00382363767856242	0.378	0.379	1	RPL27
0.883587476058323	0.00301968954865828	0.291	0.292	1	GNB1L
0.883768220135361	-0.00331217358107408	0.109	0.108	1	IQCC
0.88401596723618	0.0196417451593163	0.244	0.249	1	IL27RA
0.884091523084073	0.0166226614196387	0.216	0.227	1	TSTA3
0.884116471092146	0.016081818253821	0.195	0.203	1	SH3BGRL
0.884219364489489	0.0228652682328577	0.161	0.164	1	MCRIP1
0.884364453963238	0.0119542523502371	0.206	0.209	1	PKHD1
0.884697271026397	0.0180770079243748	0.212	0.214	1	IDH3B
0.884983651187153	0.0197086697851808	0.194	0.196	1	DGCR6L
0.885261895534788	0.0099039664917506	0.181	0.185	1	AKIP1
